TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
145226	RDH12 (retinol dehydrogenase 12 (all-trans/9-cis/11-cis))	0.027214949361305	-3.60398884778831	18	1	0.04	25	16330	11030	RBPMS	RBPMS
10282	BET1 (Bet1 golgi vesicular membrane trafficking protein)	0.027214949361305	-3.60398884778831	18	1	0.04	25	16330	4105	MAGEA6	MAGEA6
4041	LRP5 (LDL receptor related protein 5)	0.027214949361305	-3.60398884778831	18	1	0.04	25	16330	7057	THBS1	THBS1
163590	TOR1AIP2 (torsin 1A interacting protein 2)	0.027214949361305	-3.60398884778831	18	1	0.04	25	16330	11030	RBPMS	RBPMS
3205	HOXA9 (homeobox A9)	0.027214949361305	-3.60398884778831	18	1	0.04	25	16330	11030	RBPMS	RBPMS
255877	BCL6B (B-cell CLL/lymphoma 6B)	0.027214949361305	-3.60398884778831	18	1	0.04	25	16330	11030	RBPMS	RBPMS
85409	NKD2 (naked cuticle homolog 2)	0.027214949361305	-3.60398884778831	18	1	0.04	25	16330	7039	TGFA	TGFA
1294	COL7A1 (collagen type VII alpha 1 chain)	0.0287058533761665	-3.55065422662254	19	1	0.04	25	16330	7057	THBS1	THBS1
57402	S100A14 (S100 calcium binding protein A14)	0.0287058533761665	-3.55065422662254	19	1	0.04	25	16330	4105	MAGEA6	MAGEA6
948	CD36 (CD36 molecule)	0.0287058533761665	-3.55065422662254	19	1	0.04	25	16330	7057	THBS1	THBS1
7450	VWF (von Willebrand factor)	0.0287058533761665	-3.55065422662254	19	1	0.04	25	16330	4982	TNFRSF11B	TNFRSF11B
30835	CD209 (CD209 molecule)	0.0287058533761665	-3.55065422662254	19	1	0.04	25	16330	1048	CEACAM5	CEACAM5
8476	CDC42BPA (CDC42 binding protein kinase alpha)	0.0287058533761665	-3.55065422662254	19	1	0.04	25	16330	7052	TGM2	TGM2
79709	COLGALT1 (collagen beta(1-O)galactosyltransferase 1)	0.0287058533761665	-3.55065422662254	19	1	0.04	25	16330	7052	TGM2	TGM2
1622	DBI (diazepam binding inhibitor, acyl-CoA binding protein)	0.0287058533761665	-3.55065422662254	19	1	0.04	25	16330	5097	PCDH1	PCDH1
27033	ZBTB32 (zinc finger and BTB domain containing 32)	0.0287058533761665	-3.55065422662254	19	1	0.04	25	16330	11030	RBPMS	RBPMS
154865	IQUB (IQ motif and ubiquitin domain containing)	0.0287058533761665	-3.55065422662254	19	1	0.04	25	16330	4105	MAGEA6	MAGEA6
950	SCARB2 (scavenger receptor class B member 2)	0.0287058533761665	-3.55065422662254	19	1	0.04	25	16330	7057	THBS1	THBS1
84233	TMEM126A (transmembrane protein 126A)	0.0287058533761665	-3.55065422662254	19	1	0.04	25	16330	7052	TGM2	TGM2
10087	COL4A3BP (collagen type IV alpha 3 binding protein)	0.0301945636728429	-3.50009338163822	20	1	0.04	25	16330	7052	TGM2	TGM2
90070	LACRT (lacritin)	0.0301945636728429	-3.50009338163822	20	1	0.04	25	16330	7052	TGM2	TGM2
135138	PACRG (PARK2 coregulated)	0.0301945636728429	-3.50009338163822	20	1	0.04	25	16330	2861	GPR37	GPR37
5345	SERPINF2 (serpin family F member 2)	0.0301945636728429	-3.50009338163822	20	1	0.04	25	16330	7052	TGM2	TGM2
8723	SNX4 (sorting nexin 4)	0.0301945636728429	-3.50009338163822	20	1	0.04	25	16330	4105	MAGEA6	MAGEA6
1397	CRIP2 (cysteine rich protein 2)	0.0301945636728429	-3.50009338163822	20	1	0.04	25	16330	481	ATP1B1	ATP1B1
10865	ARID5A (AT-rich interaction domain 5A)	0.0301945636728429	-3.50009338163822	20	1	0.04	25	16330	11030	RBPMS	RBPMS
9467	SH3BP5 (SH3 domain binding protein 5)	0.0301945636728429	-3.50009338163822	20	1	0.04	25	16330	667	DST	DST
6868	ADAM17 (ADAM metallopeptidase domain 17)	0.0301945636728429	-3.50009338163822	20	1	0.04	25	16330	7039	TGFA	TGFA
64129	TINAGL1 (tubulointerstitial nephritis antigen like 1)	0.0316810833478562	-3.45203551603423	21	1	0.04	25	16330	11030	RBPMS	RBPMS
58478	ENOPH1 (enolase-phosphatase 1)	0.0316810833478562	-3.45203551603423	21	1	0.04	25	16330	7052	TGM2	TGM2
57568	SIPA1L2 (signal induced proliferation associated 1 like 2)	0.0316810833478562	-3.45203551603423	21	1	0.04	25	16330	7052	TGM2	TGM2
146664	MGAT5B (mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase, isozyme B)	0.0316810833478562	-3.45203551603423	21	1	0.04	25	16330	11030	RBPMS	RBPMS
664	BNIP3 (BCL2 interacting protein 3)	0.0316810833478562	-3.45203551603423	21	1	0.04	25	16330	7052	TGM2	TGM2
961	CD47 (CD47 molecule)	0.0316810833478562	-3.45203551603423	21	1	0.04	25	16330	7057	THBS1	THBS1
4920	ROR2 (receptor tyrosine kinase like orphan receptor 2)	0.0316810833478562	-3.45203551603423	21	1	0.04	25	16330	11030	RBPMS	RBPMS
9901	SRGAP3 (SLIT-ROBO Rho GTPase activating protein 3)	0.0316810833478562	-3.45203551603423	21	1	0.04	25	16330	7052	TGM2	TGM2
56893	UBQLN4 (ubiquilin 4)	0.0319655266003106	-3.4430972506207	184	2	0.08	25	16330	3489,6447	IGFBP6,SCG5	IGFBP6,SCG5
2064	ERBB2 (erb-b2 receptor tyrosine kinase 2)	0.0319655266003106	-3.4430972506207	184	2	0.08	25	16330	7039,1999	TGFA,ELF3	TGFA,ELF3
26508	HEYL (hes related family bHLH transcription factor with YRPW motif-like)	0.0331654154904566	-3.4062476481031	22	1	0.04	25	16330	11030	RBPMS	RBPMS
25796	PGLS (6-phosphogluconolactonase)	0.0331654154904566	-3.4062476481031	22	1	0.04	25	16330	11030	RBPMS	RBPMS
23132	RAD54L2 (RAD54-like 2 (S. cerevisiae))	0.0331654154904566	-3.4062476481031	22	1	0.04	25	16330	11030	RBPMS	RBPMS
5155	PDGFB (platelet derived growth factor subunit B)	0.0331654154904566	-3.4062476481031	22	1	0.04	25	16330	7057	THBS1	THBS1
260425	MAGI3 (membrane associated guanylate kinase, WW and PDZ domain containing 3)	0.0346475631856572	-3.36252788235151	23	1	0.04	25	16330	7039	TGFA	TGFA
13589	Mapre1 (microtubule-associated protein, RP/EB family, member 1)	0.0346475631856572	-3.36252788235151	23	1	0.04	25	16330	667	DST	DST
3579	CXCR2 (C-X-C motif chemokine receptor 2)	0.0346475631856572	-3.36252788235151	23	1	0.04	25	16330	2921	CXCL3	CXCL3
64689	GORASP1 (golgi reassembly stacking protein 1)	0.0346475631856572	-3.36252788235151	23	1	0.04	25	16330	7039	TGFA	TGFA
340359	KLHL38 (kelch like family member 38)	0.0346475631856572	-3.36252788235151	23	1	0.04	25	16330	4105	MAGEA6	MAGEA6
79025	FNDC11 (fibronectin type III domain containing 11)	0.0361275295173485	-3.32070011375943	24	1	0.04	25	16330	11030	RBPMS	RBPMS
22836	RHOBTB3 (Rho related BTB domain containing 3)	0.0361275295173485	-3.32070011375943	24	1	0.04	25	16330	11030	RBPMS	RBPMS
1376	CPT2 (carnitine palmitoyltransferase 2)	0.0361275295173485	-3.32070011375943	24	1	0.04	25	16330	481	ATP1B1	ATP1B1
654346	LGALS9C (galectin 9C)	0.0361275295173485	-3.32070011375943	24	1	0.04	25	16330	11030	RBPMS	RBPMS
3914	LAMB3 (laminin subunit beta 3)	0.0361275295173485	-3.32070011375943	24	1	0.04	25	16330	7057	THBS1	THBS1
83640	FAM103A1 (family with sequence similarity 103 member A1)	0.0361275295173485	-3.32070011375943	24	1	0.04	25	16330	11030	RBPMS	RBPMS
2339	FNTA (farnesyltransferase, CAAX box, alpha)	0.0361275295173485	-3.32070011375943	24	1	0.04	25	16330	7052	TGM2	TGM2
57169	ZNFX1 (zinc finger NFX1-type containing 1)	0.0361275295173485	-3.32070011375943	24	1	0.04	25	16330	5097	PCDH1	PCDH1
91949	COG7 (component of oligomeric golgi complex 7)	0.0361275295173485	-3.32070011375943	24	1	0.04	25	16330	3855	KRT7	KRT7
122183	PRR20A (proline rich 20A)	0.0376053175541234	-3.28060981427397	25	1	0.04	25	16330	11030	RBPMS	RBPMS
102	ADAM10 (ADAM metallopeptidase domain 10)	0.0376053175541234	-3.28060981427397	25	1	0.04	25	16330	7039	TGFA	TGFA
8780	RIOK3 (RIO kinase 3)	0.0376053175541234	-3.28060981427397	25	1	0.04	25	16330	4105	MAGEA6	MAGEA6
353323	KRTAP12-2 (keratin associated protein 12-2)	0.0376053175541234	-3.28060981427397	25	1	0.04	25	16330	11030	RBPMS	RBPMS
6386	SDCBP (syndecan binding protein)	0.0385919732315556	-3.25471097150443	204	2	0.08	25	16330	2861,7039	GPR37,TGFA	GPR37,TGFA
23493	HEY2 (hes related family bHLH transcription factor with YRPW motif 2)	0.0390809303759964	-3.24212064513095	26	1	0.04	25	16330	11030	RBPMS	RBPMS
9975	NR1D2 (nuclear receptor subfamily 1 group D member 2)	0.0390809303759964	-3.24212064513095	26	1	0.04	25	16330	11030	RBPMS	RBPMS
23621	BACE1 (beta-secretase 1)	0.0390809303759964	-3.24212064513095	26	1	0.04	25	16330	481	ATP1B1	ATP1B1
9275	BCL7B (BCL tumor suppressor 7B)	0.0390809303759964	-3.24212064513095	26	1	0.04	25	16330	4105	MAGEA6	MAGEA6
58524	DMRT3 (doublesex and mab-3 related transcription factor 3)	0.0390809303759964	-3.24212064513095	26	1	0.04	25	16330	11030	RBPMS	RBPMS
2125	EVPL (envoplakin)	0.0405543710491733	-3.20511171016908	27	1	0.04	25	16330	5266	PI3	PI3
8743	TNFSF10 (tumor necrosis factor superfamily member 10)	0.0405543710491733	-3.20511171016908	27	1	0.04	25	16330	4982	TNFRSF11B	TNFRSF11B
4314	MMP3 (matrix metallopeptidase 3)	0.0405543710491733	-3.20511171016908	27	1	0.04	25	16330	3486	IGFBP3	IGFBP3
285093	RTP5 (receptor transporter protein 5 (putative))	0.0405543710491733	-3.20511171016908	27	1	0.04	25	16330	11030	RBPMS	RBPMS
55668	GPATCH2L (G-patch domain containing 2 like)	0.0405543710491733	-3.20511171016908	27	1	0.04	25	16330	11030	RBPMS	RBPMS
2243	FGA (fibrinogen alpha chain)	0.0405543710491733	-3.20511171016908	27	1	0.04	25	16330	7057	THBS1	THBS1
51185	CRBN (cereblon)	0.0405543710491733	-3.20511171016908	27	1	0.04	25	16330	11030	RBPMS	RBPMS
1956	EGFR (epidermal growth factor receptor)	0.0414602199487108	-3.18302086690631	870	4	0.16	25	16330	481,3855,7039,1999	ATP1B1,KRT7,TGFA,ELF3	ATP1B1,KRT7,TGFA,ELF3
1475	CSTA (cystatin A)	0.0420256426390735	-3.16947530797633	28	1	0.04	25	16330	5266	PI3	PI3
91647	ATPAF2 (ATP synthase mitochondrial F1 complex assembly factor 2)	0.0420256426390735	-3.16947530797633	28	1	0.04	25	16330	4105	MAGEA6	MAGEA6
11332	ACOT7 (acyl-CoA thioesterase 7)	0.0420256426390735	-3.16947530797633	28	1	0.04	25	16330	4105	MAGEA6	MAGEA6
3240	HP (haptoglobin)	0.0420256426390735	-3.16947530797633	28	1	0.04	25	16330	7052	TGM2	TGM2
26505	CNNM3 (cyclin and CBS domain divalent metal cation transport mediator 3)	0.0420256426390735	-3.16947530797633	28	1	0.04	25	16330	11030	RBPMS	RBPMS
92906	HNRNPLL (heterogeneous nuclear ribonucleoprotein L like)	0.0434947482046723	-3.13511507910314	29	1	0.04	25	16330	11030	RBPMS	RBPMS
75786	Ckap5 (cytoskeleton associated protein 5)	0.0434947482046723	-3.13511507910314	29	1	0.04	25	16330	11030	RBPMS	RBPMS
79843	FAM124B (family with sequence similarity 124 member B)	0.0434947482046723	-3.13511507910314	29	1	0.04	25	16330	11030	RBPMS	RBPMS
1282	COL4A1 (collagen type IV alpha 1 chain)	0.0434947482046723	-3.13511507910314	29	1	0.04	25	16330	7057	THBS1	THBS1
7805	LAPTM5 (lysosomal protein transmembrane 5)	0.0434947482046723	-3.13511507910314	29	1	0.04	25	16330	3855	KRT7	KRT7
5307	PITX1 (paired like homeodomain 1)	0.0434947482046723	-3.13511507910314	29	1	0.04	25	16330	11030	RBPMS	RBPMS
55957	LIN37 (lin-37 DREAM MuvB core complex component)	0.0449616908021752	-3.10194446729387	30	1	0.04	25	16330	4105	MAGEA6	MAGEA6
23201	FAM168A (family with sequence similarity 168 member A)	0.0449616908021752	-3.10194446729387	30	1	0.04	25	16330	11030	RBPMS	RBPMS
50	ACO2 (aconitase 2)	0.0449616908021752	-3.10194446729387	30	1	0.04	25	16330	481	ATP1B1	ATP1B1
55342	STRBP (spermatid perinuclear RNA binding protein)	0.0449616908021752	-3.10194446729387	30	1	0.04	25	16330	11030	RBPMS	RBPMS
2643	GCH1 (GTP cyclohydrolase 1)	0.0449616908021752	-3.10194446729387	30	1	0.04	25	16330	481	ATP1B1	ATP1B1
10155	TRIM28 (tripartite motif containing 28)	0.0460650093635529	-3.07770163315299	225	2	0.08	25	16330	4105,4102	MAGEA6,MAGEA3	MAGEA6,MAGEA3
5187	PER1 (period circadian clock 1)	0.0464264734876312	-3.0698854331489	31	1	0.04	25	16330	11030	RBPMS	RBPMS
9757	KMT2B (lysine methyltransferase 2B)	0.0464264734876312	-3.0698854331489	31	1	0.04	25	16330	481	ATP1B1	ATP1B1
57223	PPP4R3B (protein phosphatase 4 regulatory subunit 3B)	0.0464264734876312	-3.0698854331489	31	1	0.04	25	16330	7052	TGM2	TGM2
153769	SH3RF2 (SH3 domain containing ring finger 2)	0.0464264734876312	-3.0698854331489	31	1	0.04	25	16330	11030	RBPMS	RBPMS
4318	MMP9 (matrix metallopeptidase 9)	0.0478890993020066	-3.03886737244686	32	1	0.04	25	16330	7057	THBS1	THBS1
25865	PRKD2 (protein kinase D2)	0.0478890993020066	-3.03886737244686	32	1	0.04	25	16330	667	DST	DST
54793	KCTD9 (potassium channel tetramerization domain containing 9)	0.0478890993020066	-3.03886737244686	32	1	0.04	25	16330	11030	RBPMS	RBPMS
11083	DIDO1 (death inducer-obliterator 1)	0.0478890993020066	-3.03886737244686	32	1	0.04	25	16330	3855	KRT7	KRT7
27037	TRMT2A (tRNA methyltransferase 2 homolog A)	0.0478890993020066	-3.03886737244686	32	1	0.04	25	16330	481	ATP1B1	ATP1B1
57559	STAMBPL1 (STAM binding protein like 1)	0.0478890993020066	-3.03886737244686	32	1	0.04	25	16330	4105	MAGEA6	MAGEA6
92597	MOB1B (MOB kinase activator 1B)	0.0493495712918215	-3.0088262002362	33	1	0.04	25	16330	667	DST	DST
79930	DOK3 (docking protein 3)	0.0493495712918215	-3.0088262002362	33	1	0.04	25	16330	11030	RBPMS	RBPMS
80028	FBXL18 (F-box and leucine rich repeat protein 18)	0.0493495712918215	-3.0088262002362	33	1	0.04	25	16330	11030	RBPMS	RBPMS
388324	INCA1 (inhibitor of CDK, cyclin A1 interacting protein 1)	0.0493495712918215	-3.0088262002362	33	1	0.04	25	16330	11030	RBPMS	RBPMS
67857	Ppp6c (protein phosphatase 6, catalytic subunit)	0.0493495712918215	-3.0088262002362	33	1	0.04	25	16330	667	DST	DST
1999	ELF3 (E74 like ETS transcription factor 3)	0.0493495712918215	-3.0088262002362	33	1	0.04	25	16330	1999	ELF3	ELF3
8985	PLOD3 (procollagen-lysine,2-oxoglutarate 5-dioxygenase 3)	0.0493495712918215	-3.0088262002362	33	1	0.04	25	16330	7052	TGM2	TGM2
23564	DDAH2 (dimethylarginine dimethylaminohydrolase 2)	0.0493495712918215	-3.0088262002362	33	1	0.04	25	16330	481	ATP1B1	ATP1B1
56061	UBFD1 (ubiquitin family domain containing 1)	0.0493495712918215	-3.0088262002362	33	1	0.04	25	16330	7052	TGM2	TGM2
93100	NAPRT (nicotinate phosphoribosyltransferase)	0.0493495712918215	-3.0088262002362	33	1	0.04	25	16330	11030	RBPMS	RBPMS
1176	AP3S1 (adaptor related protein complex 3 sigma 1 subunit)	0.0493495712918215	-3.0088262002362	33	1	0.04	25	16330	3855	KRT7	KRT7
55048	VPS37C (VPS37C, ESCRT-I subunit)	0.0493495712918215	-3.0088262002362	33	1	0.04	25	16330	11030	RBPMS	RBPMS
83548	COG3 (component of oligomeric golgi complex 3)	0.0508078925002516	-2.97970357228728	34	1	0.04	25	16330	3855	KRT7	KRT7
1340	COX6B1 (cytochrome c oxidase subunit 6B1)	0.0508078925002516	-2.97970357228728	34	1	0.04	25	16330	481	ATP1B1	ATP1B1
6278	S100A7 (S100 calcium binding protein A7)	0.0508078925002516	-2.97970357228728	34	1	0.04	25	16330	7052	TGM2	TGM2
91694	LONRF1 (LON peptidase N-terminal domain and ring finger 1)	0.0508078925002516	-2.97970357228728	34	1	0.04	25	16330	11030	RBPMS	RBPMS
2303	FOXC2 (forkhead box C2)	0.0508078925002516	-2.97970357228728	34	1	0.04	25	16330	11030	RBPMS	RBPMS
10562	OLFM4 (olfactomedin 4)	0.0508078925002516	-2.97970357228728	34	1	0.04	25	16330	11030	RBPMS	RBPMS
2247	FGF2 (fibroblast growth factor 2)	0.0508078925002516	-2.97970357228728	34	1	0.04	25	16330	7057	THBS1	THBS1
3872	KRT17 (keratin 17)	0.0508078925002516	-2.97970357228728	34	1	0.04	25	16330	3855	KRT7	KRT7
50717	DCAF8 (DDB1 and CUL4 associated factor 8)	0.05226406595896	-2.9514462194102	35	1	0.04	25	16330	11030	RBPMS	RBPMS
1982	EIF4G2 (eukaryotic translation initiation factor 4 gamma 2)	0.05226406595896	-2.9514462194102	35	1	0.04	25	16330	4105	MAGEA6	MAGEA6
547	KIF1A (kinesin family member 1A)	0.05226406595896	-2.9514462194102	35	1	0.04	25	16330	11030	RBPMS	RBPMS
1634	DCN (decorin)	0.05226406595896	-2.9514462194102	35	1	0.04	25	16330	7057	THBS1	THBS1
23199	GSE1 (Gse1 coiled-coil protein)	0.0537180947018263	-2.92400537515961	36	1	0.04	25	16330	11030	RBPMS	RBPMS
57639	CCDC146 (coiled-coil domain containing 146)	0.0537180947018263	-2.92400537515961	36	1	0.04	25	16330	4105	MAGEA6	MAGEA6
6744	SSFA2 (sperm specific antigen 2)	0.0551699817551097	-2.89733628240096	37	1	0.04	25	16330	5097	PCDH1	PCDH1
54715	RBFOX1 (RNA binding protein, fox-1 homolog 1)	0.0551699817551097	-2.89733628240096	37	1	0.04	25	16330	11030	RBPMS	RBPMS
900	CCNG1 (cyclin G1)	0.0551699817551097	-2.89733628240096	37	1	0.04	25	16330	11030	RBPMS	RBPMS
1280	COL2A1 (collagen type II alpha 1 chain)	0.0551699817551097	-2.89733628240096	37	1	0.04	25	16330	7057	THBS1	THBS1
8751	ADAM15 (ADAM metallopeptidase domain 15)	0.0551699817551097	-2.89733628240096	37	1	0.04	25	16330	11030	RBPMS	RBPMS
8600	TNFSF11 (tumor necrosis factor superfamily member 11)	0.056619730142097	-2.87139776543307	38	1	0.04	25	16330	4982	TNFRSF11B	TNFRSF11B
143884	CWF19L2 (CWF19-like 2, cell cycle control (S. pombe))	0.056619730142097	-2.87139776543307	38	1	0.04	25	16330	5097	PCDH1	PCDH1
4665	NAB2 (NGFI-A binding protein 2)	0.056619730142097	-2.87139776543307	38	1	0.04	25	16330	11030	RBPMS	RBPMS
145282	MIPOL1 (mirror-image polydactyly 1)	0.056619730142097	-2.87139776543307	38	1	0.04	25	16330	4105	MAGEA6	MAGEA6
8812	CCNK (cyclin K)	0.056619730142097	-2.87139776543307	38	1	0.04	25	16330	11030	RBPMS	RBPMS
84080	ENKD1 (enkurin domain containing 1)	0.056619730142097	-2.87139776543307	38	1	0.04	25	16330	11030	RBPMS	RBPMS
718	C3 (complement C3)	0.056619730142097	-2.87139776543307	38	1	0.04	25	16330	7052	TGM2	TGM2
55684	RABL6 (RAB, member RAS oncogene family-like 6)	0.056619730142097	-2.87139776543307	38	1	0.04	25	16330	11030	RBPMS	RBPMS
29950	SERTAD1 (SERTA domain containing 1)	0.056619730142097	-2.87139776543307	38	1	0.04	25	16330	7052	TGM2	TGM2
3219	HOXB9 (homeobox B9)	0.0580673428769552	-2.8461518578871	39	1	0.04	25	16330	11030	RBPMS	RBPMS
4802	NFYC (nuclear transcription factor Y subunit gamma)	0.0580673428769552	-2.8461518578871	39	1	0.04	25	16330	667	DST	DST
5144	PDE4D (phosphodiesterase 4D)	0.0580673428769552	-2.8461518578871	39	1	0.04	25	16330	4105	MAGEA6	MAGEA6
6687	SPG7 (SPG7, paraplegin matrix AAA peptidase subunit)	0.0580673428769552	-2.8461518578871	39	1	0.04	25	16330	11030	RBPMS	RBPMS
3861	KRT14 (keratin 14)	0.0595128229880484	-2.82156347724584	40	1	0.04	25	16330	667	DST	DST
1737	DLAT (dihydrolipoamide S-acetyltransferase)	0.0595128229880484	-2.82156347724584	40	1	0.04	25	16330	481	ATP1B1	ATP1B1
5252	PHF1 (PHD finger protein 1)	0.0595128229880484	-2.82156347724584	40	1	0.04	25	16330	11030	RBPMS	RBPMS
51545	ZNF581 (zinc finger protein 581)	0.0595128229880484	-2.82156347724584	40	1	0.04	25	16330	11030	RBPMS	RBPMS
54438	GFOD1 (glucose-fructose oxidoreductase domain containing 1)	0.0609561734736948	-2.79760014067474	41	1	0.04	25	16330	4105	MAGEA6	MAGEA6
10994	ILVBL (ilvB acetolactate synthase like)	0.0609561734736948	-2.79760014067474	41	1	0.04	25	16330	481	ATP1B1	ATP1B1
23126	POGZ (pogo transposable element with ZNF domain)	0.0609561734736948	-2.79760014067474	41	1	0.04	25	16330	11030	RBPMS	RBPMS
5013	OTX1 (orthodenticle homeobox 1)	0.0623973973454349	-2.77423171368438	42	1	0.04	25	16330	11030	RBPMS	RBPMS
984	CDK11B (cyclin dependent kinase 11B)	0.0623973973454349	-2.77423171368438	42	1	0.04	25	16330	7052	TGM2	TGM2
51144	HSD17B12 (hydroxysteroid 17-beta dehydrogenase 12)	0.0623973973454349	-2.77423171368438	42	1	0.04	25	16330	481	ATP1B1	ATP1B1
1984	EIF5A (eukaryotic translation initiation factor 5A)	0.0638364976054935	-2.7514301894149	43	1	0.04	25	16330	7052	TGM2	TGM2
29108	PYCARD (PYD and CARD domain containing)	0.0638364976054935	-2.7514301894149	43	1	0.04	25	16330	8821	INPP4B	INPP4B
699	BUB1 (BUB1 mitotic checkpoint serine/threonine kinase)	0.0638364976054935	-2.7514301894149	43	1	0.04	25	16330	11030	RBPMS	RBPMS
23043	TNIK (TRAF2 and NCK interacting kinase)	0.0638364976054935	-2.7514301894149	43	1	0.04	25	16330	667	DST	DST
11151	CORO1A (coronin 1A)	0.0638364976054935	-2.7514301894149	43	1	0.04	25	16330	7057	THBS1	THBS1
84936	ZFYVE19 (zinc finger FYVE-type containing 19)	0.0638364976054935	-2.7514301894149	43	1	0.04	25	16330	7052	TGM2	TGM2
2130	EWSR1 (EWS RNA binding protein 1)	0.0648790464809009	-2.73523056593987	610	3	0.12	25	16330	1048,11030,55107	CEACAM5,RBPMS,ANO1	CEACAM5,RBPMS,ANO1
3827	KNG1 (kininogen 1)	0.0652734772600128	-2.72916949274239	44	1	0.04	25	16330	7057	THBS1	THBS1
55763	EXOC1 (exocyst complex component 1)	0.0652734772600128	-2.72916949274239	44	1	0.04	25	16330	667	DST	DST
3122	HLA-DRA (major histocompatibility complex, class II, DR alpha)	0.0667083392908127	-2.707425307027	45	1	0.04	25	16330	481	ATP1B1	ATP1B1
55748	CNDP2 (CNDP dipeptidase 2 (metallopeptidase M20 family))	0.0667083392908127	-2.707425307027	45	1	0.04	25	16330	7052	TGM2	TGM2
113878	DTX2 (deltex E3 ubiquitin ligase 2)	0.0667083392908127	-2.707425307027	45	1	0.04	25	16330	11030	RBPMS	RBPMS
9586	CREB5 (cAMP responsive element binding protein 5)	0.0681410866968086	-2.68617491887518	46	1	0.04	25	16330	11030	RBPMS	RBPMS
3691	ITGB4 (integrin subunit beta 4)	0.0681410866968086	-2.68617491887518	46	1	0.04	25	16330	667	DST	DST
23649	POLA2 (DNA polymerase alpha 2, accessory subunit)	0.0681410866968086	-2.68617491887518	46	1	0.04	25	16330	3486	IGFBP3	IGFBP3
90480	GADD45GIP1 (GADD45G interacting protein 1)	0.0681410866968086	-2.68617491887518	46	1	0.04	25	16330	1999	ELF3	ELF3
51535	PPHLN1 (periphilin 1)	0.0681410866968086	-2.68617491887518	46	1	0.04	25	16330	7052	TGM2	TGM2
9520	NPEPPS (aminopeptidase puromycin sensitive)	0.0681410866968086	-2.68617491887518	46	1	0.04	25	16330	7052	TGM2	TGM2
2950	GSTP1 (glutathione S-transferase pi 1)	0.0681410866968086	-2.68617491887518	46	1	0.04	25	16330	7052	TGM2	TGM2
2821	GPI (glucose-6-phosphate isomerase)	0.0695717224652943	-2.66539708061664	47	1	0.04	25	16330	3486	IGFBP3	IGFBP3
23426	GRIP1 (glutamate receptor interacting protein 1)	0.0695717224652943	-2.66539708061664	47	1	0.04	25	16330	2861	GPR37	GPR37
3685	ITGAV (integrin subunit alpha V)	0.0695717224652943	-2.66539708061664	47	1	0.04	25	16330	7057	THBS1	THBS1
4739	NEDD9 (neural precursor cell expressed, developmentally down-regulated 9)	0.0695717224652943	-2.66539708061664	47	1	0.04	25	16330	11030	RBPMS	RBPMS
9883	POM121 (POM121 transmembrane nucleoporin)	0.0695717224652943	-2.66539708061664	47	1	0.04	25	16330	11030	RBPMS	RBPMS
55758	RCOR3 (REST corepressor 3)	0.0695717224652943	-2.66539708061664	47	1	0.04	25	16330	4105	MAGEA6	MAGEA6
2740	GLP1R (glucagon like peptide 1 receptor)	0.0695717224652943	-2.66539708061664	47	1	0.04	25	16330	2861	GPR37	GPR37
